date,largecap,midcap,smallcap,liquid,gold,flexi
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
11-May-2020,36.45,44.532,31.985,3126.6544,15.661,24.6818
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
12-May-2020,36.51,44.364,31.6658,3127.3217,15.5036,24.9768
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
13-May-2020,37.21,45.135,32.238,3127.9022,15.4332,25.0982
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
14-May-2020,36.29,44.765,32.0231,3128.4167,15.5704,24.8637
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
15-May-2020,36.35,44.752,32.0878,3129.3191,15.6916,24.8703
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
18-May-2020,35.04,43.277,31.1193,3130.4296,15.9484,24.4226
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
19-May-2020,35.43,43.21,30.9759,3130.839,15.5823,24.6382
